indicator,country,countryiso3code,date,value,unit,obs_status,decimal,pais,indicador
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,2005,2500466.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,2004,2203502.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,2003,1910755.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,2002,1654164.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,2001,1480949.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,2000,1355738.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1999,1239927.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1998,1167500.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1997,1135888.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1996,1080240.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1995,1007914.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1994,928245.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1993,838399.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1992,754070.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1991,677625.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'CHN', 'value': 'China'}",,1990,621268.0,,,0.0,CN,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2015,581652.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2014,590632.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2013,571088.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2012,552624.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2011,531757.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2010,515745.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2009,466121.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2008,463067.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2007,445147.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2006,419337.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2005,403033.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2004,387453.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2003,364339.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2002,345671.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2001,328508.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,2000,348910.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1999,334716.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1998,321748.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1997,307982.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1996,291278.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1995,275601.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1994,260041.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1993,251976.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1992,241732.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1991,234377.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'BRA', 'value': 'Brazil'}",,1990,222821.0,,,0.0,BR,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2015,1065623.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2014,1062333.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2013,1057589.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2012,1069313.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2011,1053001.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2010,1036116.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2009,990045.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2008,1038431.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2007,1013399.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2006,993865.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2005,951159.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2004,929905.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2003,914328.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2002,889312.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2001,889333.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,2000,876468.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1999,845347.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1998,826189.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1997,833174.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1996,846166.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1995,859026.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1994,874881.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1993,955702.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1992,1008450.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1991,1068163.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.1_TOTAL.ELECTRICITY.OUTPUT', 'value': 'Total electricity output (GWh)'}","{'id': 'RUS', 'value': 'Russian Federation'}",,1990,1082152.0,,,0.0,RU,4.1.1_TOTAL.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2015,47897.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2014,52893.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2013,39543.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2012,42361.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2011,45076.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2010,45747.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2009,34667.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2008,47246.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2007,37378.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2006,39532.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2005,38110.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2004,34327.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2003,28643.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2002,32855.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2001,36604.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,2000,40732.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1999,40040.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1998,32061.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1997,33427.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1996,38894.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1995,36007.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1994,27987.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1993,34456.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1992,34087.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1991,28785.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'MEX', 'value': 'Mexico'}",,1990,28604.0,,,0.0,MX,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2015,568439.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2014,559496.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2013,541802.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2012,512822.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2011,528962.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2010,440677.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2009,428696.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2008,391022.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2007,361815.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2006,395209.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2005,366205.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2004,357987.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2003,360433.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2002,348137.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2001,260426.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,2000,330364.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,1999,351308.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,1998,365559.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,1997,403130.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,1996,422867.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
"{'id': '4.1.2_REN.ELECTRICITY.OUTPUT', 'value': 'Renewable electricity output (GWh)'}","{'id': 'USA', 'value': 'United States'}",,1995,384343.0,,,0.0,US,4.1.2_REN.ELECTRICITY.OUTPUT
